# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "-M" "--fraction" "-t" "region" "-g" "ID" "-a" "../../07_transcriptomics/dfir_regions.gff" "-o" "regions_sRNA.txt" "ShortStack_1701260578/merged_alignments.bam" 
Geneid	Chr	Start	End	Strand	Length	ShortStack_1701260578/merged_alignments.bam
contig_31_np1212:6050001..6052500	contig_31_np1212	6050001	6052500	+	2500	2269.50
contig_31_np1212:6052501..6055000	contig_31_np1212	6052501	6055000	+	2500	1040.50
contig_31_np1212:6055001..6057500	contig_31_np1212	6055001	6057500	+	2500	26
contig_31_np1212:6057501..6060000	contig_31_np1212	6057501	6060000	+	2500	9
contig_31_np1212:6060001..6062500	contig_31_np1212	6060001	6062500	+	2500	40
contig_31_np1212:6062501..6065000	contig_31_np1212	6062501	6065000	+	2500	4009
contig_31_np1212:6065001..6067500	contig_31_np1212	6065001	6067500	+	2500	555
contig_31_np1212:6067501..6070000	contig_31_np1212	6067501	6070000	+	2500	14
contig_31_np1212:6070001..6072500	contig_31_np1212	6070001	6072500	+	2500	7
contig_31_np1212:6072501..6075000	contig_31_np1212	6072501	6075000	+	2500	27
contig_31_np1212:6075001..6077500	contig_31_np1212	6075001	6077500	+	2500	80.50
contig_31_np1212:6077501..6080000	contig_31_np1212	6077501	6080000	+	2500	25.50
contig_31_np1212:6080001..6082500	contig_31_np1212	6080001	6082500	+	2500	57
contig_31_np1212:6082501..6085000	contig_31_np1212	6082501	6085000	+	2500	38
contig_31_np1212:6085001..6087500	contig_31_np1212	6085001	6087500	+	2500	4908
contig_31_np1212:6087501..6090000	contig_31_np1212	6087501	6090000	+	2500	13
contig_31_np1212:6090001..6092500	contig_31_np1212	6090001	6092500	+	2500	1.50
contig_31_np1212:6092501..6095000	contig_31_np1212	6092501	6095000	+	2500	29.50
contig_31_np1212:6095001..6097500	contig_31_np1212	6095001	6097500	+	2500	20
contig_31_np1212:6097501..6100000	contig_31_np1212	6097501	6100000	+	2500	15
contig_31_np1212:6100001..6102500	contig_31_np1212	6100001	6102500	+	2500	3
contig_31_np1212:6102501..6105000	contig_31_np1212	6102501	6105000	+	2500	3
contig_31_np1212:6105001..6107500	contig_31_np1212	6105001	6107500	+	2500	0
contig_31_np1212:6107501..6110000	contig_31_np1212	6107501	6110000	+	2500	66.50
contig_31_np1212:6110001..6112500	contig_31_np1212	6110001	6112500	+	2500	1043.50
contig_31_np1212:6112501..6115000	contig_31_np1212	6112501	6115000	+	2500	1
contig_31_np1212:6115001..6117500	contig_31_np1212	6115001	6117500	+	2500	22
contig_31_np1212:6117501..6120000	contig_31_np1212	6117501	6120000	+	2500	50
contig_31_np1212:6120001..6122500	contig_31_np1212	6120001	6122500	+	2500	161
contig_31_np1212:6122501..6125000	contig_31_np1212	6122501	6125000	+	2500	239
contig_31_np1212:6125001..6127500	contig_31_np1212	6125001	6127500	+	2500	7
contig_31_np1212:6127501..6130000	contig_31_np1212	6127501	6130000	+	2500	148
contig_31_np1212:6130001..6132500	contig_31_np1212	6130001	6132500	+	2500	5053
contig_31_np1212:6132501..6135000	contig_31_np1212	6132501	6135000	+	2500	29
contig_31_np1212:6135001..6137500	contig_31_np1212	6135001	6137500	+	2500	43
contig_31_np1212:6137501..6140000	contig_31_np1212	6137501	6140000	+	2500	43
contig_31_np1212:6140001..6142500	contig_31_np1212	6140001	6142500	+	2500	49
contig_31_np1212:6142501..6145000	contig_31_np1212	6142501	6145000	+	2500	24
contig_31_np1212:6145001..6147500	contig_31_np1212	6145001	6147500	+	2500	9
contig_31_np1212:6147501..6150000	contig_31_np1212	6147501	6150000	+	2500	59
contig_31_np1212:6150001..6152500	contig_31_np1212	6150001	6152500	+	2500	23.50
contig_31_np1212:6152501..6155000	contig_31_np1212	6152501	6155000	+	2500	125.50
contig_31_np1212:6155001..6157500	contig_31_np1212	6155001	6157500	+	2500	182
contig_31_np1212:6157501..6160000	contig_31_np1212	6157501	6160000	+	2500	31.50
contig_31_np1212:6160001..6162500	contig_31_np1212	6160001	6162500	+	2500	23.50
contig_31_np1212:6162501..6165000	contig_31_np1212	6162501	6165000	+	2500	9
contig_31_np1212:6165001..6167500	contig_31_np1212	6165001	6167500	+	2500	16
contig_31_np1212:6167501..6170000	contig_31_np1212	6167501	6170000	+	2500	43
contig_31_np1212:6170001..6172500	contig_31_np1212	6170001	6172500	+	2500	22
contig_31_np1212:6172501..6175000	contig_31_np1212	6172501	6175000	+	2500	262.50
contig_31_np1212:6175001..6177500	contig_31_np1212	6175001	6177500	+	2500	133.50
contig_31_np1212:6177501..6180000	contig_31_np1212	6177501	6180000	+	2500	10
contig_31_np1212:6180001..6182500	contig_31_np1212	6180001	6182500	+	2500	8
contig_31_np1212:6182501..6185000	contig_31_np1212	6182501	6185000	+	2500	29
contig_31_np1212:6185001..6187500	contig_31_np1212	6185001	6187500	+	2500	5
contig_31_np1212:6187501..6190000	contig_31_np1212	6187501	6190000	+	2500	15
contig_31_np1212:6190001..6192500	contig_31_np1212	6190001	6192500	+	2500	25
contig_31_np1212:6192501..6195000	contig_31_np1212	6192501	6195000	+	2500	7
contig_31_np1212:6195001..6197500	contig_31_np1212	6195001	6197500	+	2500	14
contig_31_np1212:6197501..6200000	contig_31_np1212	6197501	6200000	+	2500	5
contig_31_np1212:6200001..6202500	contig_31_np1212	6200001	6202500	+	2500	14
contig_31_np1212:6202501..6205000	contig_31_np1212	6202501	6205000	+	2500	76.50
contig_31_np1212:6205001..6207500	contig_31_np1212	6205001	6207500	+	2500	42.50
contig_31_np1212:6207501..6210000	contig_31_np1212	6207501	6210000	+	2500	108
contig_31_np1212:6210001..6212500	contig_31_np1212	6210001	6212500	+	2500	3
contig_31_np1212:6212501..6215000	contig_31_np1212	6212501	6215000	+	2500	341
contig_31_np1212:6215001..6217500	contig_31_np1212	6215001	6217500	+	2500	425
contig_31_np1212:6217501..6220000	contig_31_np1212	6217501	6220000	+	2500	237
contig_31_np1212:6220001..6222500	contig_31_np1212	6220001	6222500	+	2500	37.50
contig_31_np1212:6222501..6225000	contig_31_np1212	6222501	6225000	+	2500	33.50
contig_31_np1212:6225001..6227500	contig_31_np1212	6225001	6227500	+	2500	22
contig_31_np1212:6227501..6230000	contig_31_np1212	6227501	6230000	+	2500	20
contig_31_np1212:6230001..6232500	contig_31_np1212	6230001	6232500	+	2500	4
contig_31_np1212:6232501..6235000	contig_31_np1212	6232501	6235000	+	2500	141
contig_31_np1212:6235001..6237500	contig_31_np1212	6235001	6237500	+	2500	5885
contig_31_np1212:6237501..6240000	contig_31_np1212	6237501	6240000	+	2500	8
contig_31_np1212:6240001..6242500	contig_31_np1212	6240001	6242500	+	2500	14
contig_31_np1212:6242501..6245000	contig_31_np1212	6242501	6245000	+	2500	9
contig_31_np1212:6245001..6247500	contig_31_np1212	6245001	6247500	+	2500	3
contig_31_np1212:6247501..6250000	contig_31_np1212	6247501	6250000	+	2500	10
contig_31_np1212:6250001..6252500	contig_31_np1212	6250001	6252500	+	2500	57
contig_31_np1212:6252501..6255000	contig_31_np1212	6252501	6255000	+	2500	92
contig_31_np1212:6255001..6257500	contig_31_np1212	6255001	6257500	+	2500	457
contig_31_np1212:6257501..6260000	contig_31_np1212	6257501	6260000	+	2500	92
contig_31_np1212:6260001..6262500	contig_31_np1212	6260001	6262500	+	2500	29
contig_31_np1212:6262501..6265000	contig_31_np1212	6262501	6265000	+	2500	8
contig_31_np1212:6265001..6267500	contig_31_np1212	6265001	6267500	+	2500	2
contig_31_np1212:6267501..6270000	contig_31_np1212	6267501	6270000	+	2500	25.50
contig_31_np1212:6270001..6272500	contig_31_np1212	6270001	6272500	+	2500	50.50
contig_31_np1212:6272501..6275000	contig_31_np1212	6272501	6275000	+	2500	97
contig_31_np1212:6275001..6277500	contig_31_np1212	6275001	6277500	+	2500	48
contig_31_np1212:6277501..6280000	contig_31_np1212	6277501	6280000	+	2500	151
contig_31_np1212:6280001..6282500	contig_31_np1212	6280001	6282500	+	2500	224
contig_31_np1212:6282501..6285000	contig_31_np1212	6282501	6285000	+	2500	128.50
contig_31_np1212:6285001..6287500	contig_31_np1212	6285001	6287500	+	2500	58.50
contig_31_np1212:6287501..6290000	contig_31_np1212	6287501	6290000	+	2500	54
contig_31_np1212:6290001..6292500	contig_31_np1212	6290001	6292500	+	2500	6
contig_31_np1212:6292501..6295000	contig_31_np1212	6292501	6295000	+	2500	69
contig_31_np1212:6295001..6297500	contig_31_np1212	6295001	6297500	+	2500	370
contig_31_np1212:6297501..6300000	contig_31_np1212	6297501	6300000	+	2500	46
contig_31_np1212:6300001..6302500	contig_31_np1212	6300001	6302500	+	2500	8
contig_31_np1212:6302501..6305000	contig_31_np1212	6302501	6305000	+	2500	13
contig_31_np1212:6305001..6307500	contig_31_np1212	6305001	6307500	+	2500	87
contig_31_np1212:6307501..6310000	contig_31_np1212	6307501	6310000	+	2500	30
contig_31_np1212:6310001..6312500	contig_31_np1212	6310001	6312500	+	2500	14
contig_31_np1212:6312501..6315000	contig_31_np1212	6312501	6315000	+	2500	24
contig_31_np1212:6315001..6317500	contig_31_np1212	6315001	6317500	+	2500	183
contig_31_np1212:6317501..6320000	contig_31_np1212	6317501	6320000	+	2500	9
contig_31_np1212:6320001..6322500	contig_31_np1212	6320001	6322500	+	2500	13
contig_31_np1212:6322501..6325000	contig_31_np1212	6322501	6325000	+	2500	33
contig_31_np1212:6325001..6327500	contig_31_np1212	6325001	6327500	+	2500	40
contig_31_np1212:6327501..6330000	contig_31_np1212	6327501	6330000	+	2500	48.50
contig_31_np1212:6330001..6332500	contig_31_np1212	6330001	6332500	+	2500	73.50
contig_31_np1212:6332501..6335000	contig_31_np1212	6332501	6335000	+	2500	39
contig_31_np1212:6335001..6337500	contig_31_np1212	6335001	6337500	+	2500	117
contig_31_np1212:6337501..6340000	contig_31_np1212	6337501	6340000	+	2500	29.50
contig_31_np1212:6340001..6342500	contig_31_np1212	6340001	6342500	+	2500	95.50
contig_31_np1212:6342501..6345000	contig_31_np1212	6342501	6345000	+	2500	67
contig_31_np1212:6345001..6347500	contig_31_np1212	6345001	6347500	+	2500	47
contig_31_np1212:6347501..6350000	contig_31_np1212	6347501	6350000	+	2500	68
contig_31_np1212:6350001..6352500	contig_31_np1212	6350001	6352500	+	2500	9
contig_31_np1212:6352501..6355000	contig_31_np1212	6352501	6355000	+	2500	1
contig_31_np1212:6355001..6357500	contig_31_np1212	6355001	6357500	+	2500	1
contig_31_np1212:6357501..6360000	contig_31_np1212	6357501	6360000	+	2500	4
contig_31_np1212:6360001..6362500	contig_31_np1212	6360001	6362500	+	2500	12
contig_31_np1212:6362501..6365000	contig_31_np1212	6362501	6365000	+	2500	5
contig_31_np1212:6365001..6367500	contig_31_np1212	6365001	6367500	+	2500	86
contig_31_np1212:6367501..6370000	contig_31_np1212	6367501	6370000	+	2500	61
contig_31_np1212:6370001..6372500	contig_31_np1212	6370001	6372500	+	2500	9.50
contig_31_np1212:6372501..6375000	contig_31_np1212	6372501	6375000	+	2500	4.50
contig_31_np1212:6375001..6377500	contig_31_np1212	6375001	6377500	+	2500	0
contig_31_np1212:6377501..6380000	contig_31_np1212	6377501	6380000	+	2500	2
contig_31_np1212:6380001..6382500	contig_31_np1212	6380001	6382500	+	2500	0
contig_31_np1212:6382501..6385000	contig_31_np1212	6382501	6385000	+	2500	15
contig_31_np1212:6385001..6387500	contig_31_np1212	6385001	6387500	+	2500	9
contig_31_np1212:6387501..6390000	contig_31_np1212	6387501	6390000	+	2500	13
contig_31_np1212:6390001..6392500	contig_31_np1212	6390001	6392500	+	2500	37
contig_31_np1212:6392501..6395000	contig_31_np1212	6392501	6395000	+	2500	64
contig_31_np1212:6395001..6397500	contig_31_np1212	6395001	6397500	+	2500	5
contig_31_np1212:6397501..6400000	contig_31_np1212	6397501	6400000	+	2500	24.50
contig_31_np1212:6400001..6402500	contig_31_np1212	6400001	6402500	+	2500	18.50
contig_31_np1212:6402501..6405000	contig_31_np1212	6402501	6405000	+	2500	38
contig_31_np1212:6405001..6407500	contig_31_np1212	6405001	6407500	+	2500	11
contig_31_np1212:6407501..6410000	contig_31_np1212	6407501	6410000	+	2500	21
contig_31_np1212:6410001..6412500	contig_31_np1212	6410001	6412500	+	2500	33
contig_31_np1212:6412501..6415000	contig_31_np1212	6412501	6415000	+	2500	31.50
contig_31_np1212:6415001..6417500	contig_31_np1212	6415001	6417500	+	2500	21.50
contig_31_np1212:6417501..6420000	contig_31_np1212	6417501	6420000	+	2500	3
contig_31_np1212:6420001..6422500	contig_31_np1212	6420001	6422500	+	2500	6
contig_31_np1212:6422501..6425000	contig_31_np1212	6422501	6425000	+	2500	70
contig_31_np1212:6425001..6427500	contig_31_np1212	6425001	6427500	+	2500	979
contig_31_np1212:6427501..6430000	contig_31_np1212	6427501	6430000	+	2500	302
contig_31_np1212:6430001..6432500	contig_31_np1212	6430001	6432500	+	2500	13
contig_31_np1212:6432501..6435000	contig_31_np1212	6432501	6435000	+	2500	35
contig_31_np1212:6435001..6437500	contig_31_np1212	6435001	6437500	+	2500	6
contig_31_np1212:6437501..6440000	contig_31_np1212	6437501	6440000	+	2500	25
contig_31_np1212:6440001..6442500	contig_31_np1212	6440001	6442500	+	2500	10
contig_31_np1212:6442501..6445000	contig_31_np1212	6442501	6445000	+	2500	36.50
contig_31_np1212:6445001..6447500	contig_31_np1212	6445001	6447500	+	2500	35.50
contig_31_np1212:6447501..6450000	contig_31_np1212	6447501	6450000	+	2500	14
contig_31_np1212:6450001..6452500	contig_31_np1212	6450001	6452500	+	2500	51
contig_31_np1212:6452501..6455000	contig_31_np1212	6452501	6455000	+	2500	8
contig_31_np1212:6455001..6457500	contig_31_np1212	6455001	6457500	+	2500	3
contig_31_np1212:6457501..6460000	contig_31_np1212	6457501	6460000	+	2500	212
contig_31_np1212:6460001..6462500	contig_31_np1212	6460001	6462500	+	2500	88.50
contig_31_np1212:6462501..6465000	contig_31_np1212	6462501	6465000	+	2500	134.50
contig_31_np1212:6465001..6467500	contig_31_np1212	6465001	6467500	+	2500	37
contig_31_np1212:6467501..6470000	contig_31_np1212	6467501	6470000	+	2500	141
contig_31_np1212:6470001..6472500	contig_31_np1212	6470001	6472500	+	2500	73
contig_31_np1212:6472501..6475000	contig_31_np1212	6472501	6475000	+	2500	149
contig_31_np1212:6475001..6477500	contig_31_np1212	6475001	6477500	+	2500	148.50
contig_31_np1212:6477501..6480000	contig_31_np1212	6477501	6480000	+	2500	76.50
contig_31_np1212:6480001..6482500	contig_31_np1212	6480001	6482500	+	2500	158
contig_31_np1212:6482501..6485000	contig_31_np1212	6482501	6485000	+	2500	32
contig_31_np1212:6485001..6487500	contig_31_np1212	6485001	6487500	+	2500	697
contig_31_np1212:6487501..6490000	contig_31_np1212	6487501	6490000	+	2500	127
contig_31_np1212:6490001..6492500	contig_31_np1212	6490001	6492500	+	2500	3
contig_31_np1212:6492501..6495000	contig_31_np1212	6492501	6495000	+	2500	181
contig_31_np1212:6495001..6497500	contig_31_np1212	6495001	6497500	+	2500	77
contig_31_np1212:6497501..6500000	contig_31_np1212	6497501	6500000	+	2500	30.50
contig_31_np1212:6500001..6502500	contig_31_np1212	6500001	6502500	+	2500	201.50
contig_31_np1212:6502501..6505000	contig_31_np1212	6502501	6505000	+	2500	58
contig_31_np1212:6505001..6507500	contig_31_np1212	6505001	6507500	+	2500	78.50
contig_31_np1212:6507501..6510000	contig_31_np1212	6507501	6510000	+	2500	12.50
contig_31_np1212:6510001..6512500	contig_31_np1212	6510001	6512500	+	2500	75
contig_31_np1212:6512501..6515000	contig_31_np1212	6512501	6515000	+	2500	93
contig_31_np1212:6515001..6517500	contig_31_np1212	6515001	6517500	+	2500	8540
contig_31_np1212:6517501..6520000	contig_31_np1212	6517501	6520000	+	2500	397.50
contig_31_np1212:6520001..6522500	contig_31_np1212	6520001	6522500	+	2500	44.50
contig_31_np1212:6522501..6525000	contig_31_np1212	6522501	6525000	+	2500	37
contig_31_np1212:6525001..6527500	contig_31_np1212	6525001	6527500	+	2500	60.50
contig_31_np1212:6527501..6530000	contig_31_np1212	6527501	6530000	+	2500	79.50
contig_31_np1212:6530001..6532500	contig_31_np1212	6530001	6532500	+	2500	31.50
contig_31_np1212:6532501..6535000	contig_31_np1212	6532501	6535000	+	2500	18.50
contig_31_np1212:6535001..6537500	contig_31_np1212	6535001	6537500	+	2500	5
contig_31_np1212:6537501..6540000	contig_31_np1212	6537501	6540000	+	2500	18
contig_31_np1212:6540001..6542500	contig_31_np1212	6540001	6542500	+	2500	43
contig_31_np1212:6542501..6545000	contig_31_np1212	6542501	6545000	+	2500	15
contig_31_np1212:6545001..6547500	contig_31_np1212	6545001	6547500	+	2500	5
contig_31_np1212:6547501..6550000	contig_31_np1212	6547501	6550000	+	2500	13
contig_31_np1212:6550001..6552500	contig_31_np1212	6550001	6552500	+	2500	5
contig_31_np1212:6552501..6555000	contig_31_np1212	6552501	6555000	+	2500	30
contig_31_np1212:6555001..6557500	contig_31_np1212	6555001	6557500	+	2500	9
contig_31_np1212:6557501..6560000	contig_31_np1212	6557501	6560000	+	2500	142
contig_31_np1212:6560001..6562500	contig_31_np1212	6560001	6562500	+	2500	18
contig_31_np1212:6562501..6565000	contig_31_np1212	6562501	6565000	+	2500	8
contig_31_np1212:6565001..6567500	contig_31_np1212	6565001	6567500	+	2500	7
contig_31_np1212:6567501..6570000	contig_31_np1212	6567501	6570000	+	2500	130
contig_31_np1212:6570001..6572500	contig_31_np1212	6570001	6572500	+	2500	228504
contig_31_np1212:6572501..6575000	contig_31_np1212	6572501	6575000	+	2500	5.50
contig_31_np1212:6575001..6577500	contig_31_np1212	6575001	6577500	+	2500	62.50
contig_31_np1212:6577501..6580000	contig_31_np1212	6577501	6580000	+	2500	16
contig_31_np1212:6580001..6582500	contig_31_np1212	6580001	6582500	+	2500	8
contig_31_np1212:6582501..6585000	contig_31_np1212	6582501	6585000	+	2500	8.50
contig_31_np1212:6585001..6587500	contig_31_np1212	6585001	6587500	+	2500	144.50
contig_31_np1212:6587501..6590000	contig_31_np1212	6587501	6590000	+	2500	5
contig_31_np1212:6590001..6592500	contig_31_np1212	6590001	6592500	+	2500	8
contig_31_np1212:6592501..6595000	contig_31_np1212	6592501	6595000	+	2500	8
contig_31_np1212:6595001..6597500	contig_31_np1212	6595001	6597500	+	2500	17
contig_31_np1212:6597501..6600000	contig_31_np1212	6597501	6600000	+	2500	6
contig_31_np1212:6600001..6602500	contig_31_np1212	6600001	6602500	+	2500	30
contig_31_np1212:6602501..6605000	contig_31_np1212	6602501	6605000	+	2500	32
contig_31_np1212:6605001..6607500	contig_31_np1212	6605001	6607500	+	2500	34
contig_31_np1212:6607501..6610000	contig_31_np1212	6607501	6610000	+	2500	53.50
contig_31_np1212:6610001..6612500	contig_31_np1212	6610001	6612500	+	2500	70.50
contig_31_np1212:6612501..6615000	contig_31_np1212	6612501	6615000	+	2500	10
contig_31_np1212:6615001..6617500	contig_31_np1212	6615001	6617500	+	2500	19
contig_31_np1212:6617501..6620000	contig_31_np1212	6617501	6620000	+	2500	27
contig_31_np1212:6620001..6622500	contig_31_np1212	6620001	6622500	+	2500	5
contig_31_np1212:6622501..6625000	contig_31_np1212	6622501	6625000	+	2500	10
contig_31_np1212:6625001..6627500	contig_31_np1212	6625001	6627500	+	2500	19
contig_31_np1212:6627501..6630000	contig_31_np1212	6627501	6630000	+	2500	9
contig_31_np1212:6630001..6632500	contig_31_np1212	6630001	6632500	+	2500	1
contig_31_np1212:6632501..6635000	contig_31_np1212	6632501	6635000	+	2500	31
contig_31_np1212:6635001..6637500	contig_31_np1212	6635001	6637500	+	2500	25
contig_31_np1212:6637501..6640000	contig_31_np1212	6637501	6640000	+	2500	10
contig_31_np1212:6640001..6642500	contig_31_np1212	6640001	6642500	+	2500	10
contig_31_np1212:6642501..6645000	contig_31_np1212	6642501	6645000	+	2500	13
contig_31_np1212:6645001..6647500	contig_31_np1212	6645001	6647500	+	2500	12
contig_31_np1212:6647501..6650000	contig_31_np1212	6647501	6650000	+	2500	28
contig_31_np1212:6650001..6652500	contig_31_np1212	6650001	6652500	+	2500	36
contig_31_np1212:6652501..6655000	contig_31_np1212	6652501	6655000	+	2500	25.50
contig_31_np1212:6655001..6657500	contig_31_np1212	6655001	6657500	+	2500	112.50
contig_31_np1212:6657501..6660000	contig_31_np1212	6657501	6660000	+	2500	12
contig_31_np1212:6660001..6662500	contig_31_np1212	6660001	6662500	+	2500	80
contig_31_np1212:6662501..6665000	contig_31_np1212	6662501	6665000	+	2500	14
contig_31_np1212:6665001..6667500	contig_31_np1212	6665001	6667500	+	2500	2
