# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "--fraction" "-M" "--fraction" "-p" "-t" "region" "-g" "ID" "-a" "ddis_regions.gff" "-o" "counts/regions_ddis.txt" "star_map_ddis/Ddis-0h-A.bam" "star_map_ddis/Ddis-0h-B.bam" "star_map_ddis/Ddis-0h-C.bam" "star_map_ddis/Ddis-16h-A.bam" "star_map_ddis/Ddis-16h-B.bam" "star_map_ddis/Ddis-16h-C.bam" "star_map_ddis/Ddis-24h-A.bam" "star_map_ddis/Ddis-24h-B.bam" "star_map_ddis/Ddis-24h-C.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_ddis/Ddis-0h-A.bam	star_map_ddis/Ddis-0h-B.bam	star_map_ddis/Ddis-0h-C.bam	star_map_ddis/Ddis-16h-A.bam	star_map_ddis/Ddis-16h-B.bam	star_map_ddis/Ddis-16h-C.bam	star_map_ddis/Ddis-24h-A.bam	star_map_ddis/Ddis-24h-B.bam	star_map_ddis/Ddis-24h-C.bam
NC_007087.3:2777501..2780000	NC_007087.3	2777501	2780000	+	2500	79.50	869.50	509.50	27.50	502	189	390.50	997.50	1137.50
NC_007087.3:2780001..2782500	NC_007087.3	2780001	2782500	+	2500	868.50	2717	1319.70	660.50	1674.50	1526.50	1702.50	3015.50	3422.20
NC_007087.3:2782501..2785000	NC_007087.3	2782501	2785000	+	2500	451	649.50	292.50	1015.50	981	1504.50	1427	1169.50	1782
NC_007087.3:2785001..2787500	NC_007087.3	2785001	2787500	+	2500	1474.50	1360.50	816.50	2647	4748.50	4223.50	6252	5154.50	8824.25
NC_007087.3:2787501..2790000	NC_007087.3	2787501	2790000	+	2500	3160	2705.50	2754.50	8507.00	3253	4256.50	5723	7308.50	4410.25
NC_007087.3:2790001..2792500	NC_007087.3	2790001	2792500	+	2500	282	895.50	430.50	1715	717	901.50	1602.50	1568	1224
NC_007087.3:2792501..2795000	NC_007087.3	2792501	2795000	+	2500	96.50	842.22	306.20	37.17	156.17	50.80	156	199.73	479.97
NC_007087.3:2795001..2797500	NC_007087.3	2795001	2797500	+	2500	5326.50	659492.67	489215.00	26679.50	122099.25	384339.67	229321.50	232307.75	334520.17
NC_007087.3:2797501..2800000	NC_007087.3	2797501	2800000	+	2500	967.25	4733.25	3637.50	393.75	343.50	1134.25	542.50	989.50	767.75
NC_007087.3:2800001..2802500	NC_007087.3	2800001	2802500	+	2500	701.75	7427.42	4267	171.75	331.75	1246.92	274	733.75	642
NC_007087.3:2802501..2805000	NC_007087.3	2802501	2805000	+	2500	302.50	181.67	275.50	246.50	57	50.50	253.50	295.50	177.50
NC_007087.3:2805001..2807500	NC_007087.3	2805001	2807500	+	2500	5871	2880.33	4149.50	1736	431.50	356	2312.50	1870.50	978.25
NC_007087.3:2807501..2810000	NC_007087.3	2807501	2810000	+	2500	10443	11026.50	12037	4984.50	1593.50	1928	3730	3749	3026.50
NC_007087.3:2810001..2812500	NC_007087.3	2810001	2812500	+	2500	23617.30	29951.84	21522.23	14660.72	4107.07	6008.24	18629.50	22841.07	11731.29
NC_007087.3:2812501..2815000	NC_007087.3	2812501	2815000	+	2500	27.50	22.50	36	5	2	8	12	8	9
NC_007087.3:2815001..2817500	NC_007087.3	2815001	2817500	+	2500	12	59	23.50	0	2	13	32	14	12
NC_007087.3:2817501..2820000	NC_007087.3	2817501	2820000	+	2500	86.20	3281.00	1089.50	146.67	1484.50	595.50	149.50	1033.50	1929.50
NC_007087.3:2820001..2822500	NC_007087.3	2820001	2822500	+	2500	0	1475.45	336.50	4.92	523	248.20	55.67	359.50	829.87
NC_007087.3:2822501..2825000	NC_007087.3	2822501	2825000	+	2500	8	306.50	55	8	95.23	31	18	58	155.70
NC_007087.3:2825001..2827500	NC_007087.3	2825001	2827500	+	2500	947.50	2597.50	2365.50	1047.75	1525	210.50	671	1941.50	1376
NC_007087.3:2827501..2830000	NC_007087.3	2827501	2830000	+	2500	149.50	3146	1695	154.50	2105.50	378.50	393.50	1540.50	1283.50
NC_007087.3:2830001..2832500	NC_007087.3	2830001	2832500	+	2500	619.50	7291	3179.50	1123.50	5980	1027.50	1471.50	3487	3333.50
NC_007087.3:2832501..2835000	NC_007087.3	2832501	2835000	+	2500	1224	2455	1624.29	1264	2112	489.50	1026	1869	1420.50
NC_007087.3:2835001..2837500	NC_007087.3	2835001	2837500	+	2500	1223.50	889	1048.75	633	457	393	660	816.50	737.50
NC_007087.3:2837501..2840000	NC_007087.3	2837501	2840000	+	2500	14845.50	7359.50	8663.25	7086.67	1661.50	1721	3940	2161.50	2592.50
NC_007087.3:2840001..2842500	NC_007087.3	2840001	2842500	+	2500	4097	8355.50	5003.50	6207.17	7173.50	4113	2588	2575.50	3046.50
NC_007087.3:2842501..2845000	NC_007087.3	2842501	2845000	+	2500	4374.50	5836.50	3083	10064.17	5675.50	8716.50	2885.50	4539.50	2810.50
NC_007087.3:2845001..2847500	NC_007087.3	2845001	2847500	+	2500	1739	142.50	96.50	6405.00	1843	2930	1434	3239.50	912.50
NC_007087.3:2847501..2850000	NC_007087.3	2847501	2850000	+	2500	6.29	4.12	4.29	36.50	6	59.07	11.79	27.83	9.54
NC_007087.3:2850001..2852500	NC_007087.3	2850001	2852500	+	2500	103	46.50	20.50	465.50	155.50	109	140.50	101.50	239.17
NC_007087.3:2852501..2855000	NC_007087.3	2852501	2855000	+	2500	44586	26804	26410.50	9928	4614.50	1700	25045	10854	20371.83
NC_007087.3:2855001..2857500	NC_007087.3	2855001	2857500	+	2500	11.85	5.09	1.40	3.17	0	2	7.71	0.50	4.15
NC_007087.3:2857501..2860000	NC_007087.3	2857501	2860000	+	2500	54.55	11.95	18	5526	658	670	178.07	348	234.38
NC_007087.3:2860001..2862500	NC_007087.3	2860001	2862500	+	2500	12.72	164.22	81.67	26.70	132.63	35.29	47.25	102.78	201.89
NC_007087.3:2862501..2865000	NC_007087.3	2862501	2865000	+	2500	7607.00	32244.50	39462.17	2443.50	3814.50	7661.50	15018.50	25027.50	15247.50
NC_007087.3:2865001..2867500	NC_007087.3	2865001	2867500	+	2500	3771.50	59630.21	67455.04	2731.00	6212.43	19395.50	28466.21	45575.71	29466.30
NC_007087.3:2867501..2870000	NC_007087.3	2867501	2870000	+	2500	75.50	29	49.12	365.82	182.50	203.50	134	144.20	122.75
NC_007087.3:2870001..2872500	NC_007087.3	2870001	2872500	+	2500	181.75	216	91	871.50	929	299	583.50	669	656.75
NC_007087.3:2872501..2875000	NC_007087.3	2872501	2875000	+	2500	332.75	33	64	417	141	115	213	659	221
NC_007087.3:2875001..2877500	NC_007087.3	2875001	2877500	+	2500	42	20	26	6	2	8	36	20	24
NC_007087.3:2877501..2880000	NC_007087.3	2877501	2880000	+	2500	1159.00	1610.00	634.00	1191.83	1193.50	950	1120.00	962.00	1043.50
NC_007087.3:2880001..2882500	NC_007087.3	2880001	2882500	+	2500	1098.75	1591	695	632	870.50	672	810	685	1027.50
NC_007087.3:2882501..2885000	NC_007087.3	2882501	2885000	+	2500	157.75	154.50	208.50	115.67	91.50	97	113	238	139.50
NC_007087.3:2885001..2887500	NC_007087.3	2885001	2887500	+	2500	606.50	638.50	943.50	579	449.50	550	737	1029.50	643.50
NC_007087.3:2887501..2890000	NC_007087.3	2887501	2890000	+	2500	1220.50	930.50	687	6401.50	2234	1607	1915	2100	1433
NC_007087.3:2890001..2892500	NC_007087.3	2890001	2892500	+	2500	42	264.50	180	133	201	43	72.50	157	235
NC_007087.3:2892501..2895000	NC_007087.3	2892501	2895000	+	2500	363.50	899	635.50	864	683	317	262.50	290	570.50
NC_007087.3:2895001..2897500	NC_007087.3	2895001	2897500	+	2500	749	1148.50	1182.00	11939.25	8250	8723	3310	5157	4354
NC_007087.3:2897501..2900000	NC_007087.3	2897501	2900000	+	2500	790.13	1229.83	930.50	15848.17	7411.08	2442.42	3551.98	5058.25	3531.70
NC_007087.3:2900001..2902500	NC_007087.3	2900001	2902500	+	2500	234.78	229.66	148.37	107.21	69.79	67.62	124.56	609.62	147.25
NC_007087.3:2902501..2905000	NC_007087.3	2902501	2905000	+	2500	7004.92	25146.25	50328.12	6749.87	6828.62	18707.46	10322.96	13123.71	12427.25
NC_007087.3:2905001..2907500	NC_007087.3	2905001	2907500	+	2500	1408.75	2801.00	2283	1205.75	2047	1309.00	2063	2777.75	2592.50
NC_007087.3:2907501..2910000	NC_007087.3	2907501	2910000	+	2500	2060.50	1101.58	1407.50	6434	2697	624.50	2486.75	4328.50	2391
NC_007087.3:2910001..2912500	NC_007087.3	2910001	2912500	+	2500	17970.75	7513.83	8549	35160.50	6721.20	2659.50	10442.17	8491.00	6299
NC_007087.3:2912501..2915000	NC_007087.3	2912501	2915000	+	2500	24	31.67	34	2	29.50	16	23.08	67	69.50
NC_007087.3:2915001..2917500	NC_007087.3	2915001	2917500	+	2500	73	143	99	17	74.50	36.50	163.50	264.50	281.50
NC_007087.3:2917501..2920000	NC_007087.3	2917501	2920000	+	2500	104	105.50	96.50	65.50	86	61.50	100	325.50	250
NC_007087.3:2920001..2922500	NC_007087.3	2920001	2922500	+	2500	500	840	363.50	35.00	29.50	105.50	201.50	107.00	249.00
NC_007087.3:2922501..2925000	NC_007087.3	2922501	2925000	+	2500	977.50	3206	1239.50	56.50	73.50	281.50	740.50	393.50	867
NC_007087.3:2925001..2927500	NC_007087.3	2925001	2927500	+	2500	52.50	363	182.50	6	78	18.50	88.50	83.50	140.50
NC_007087.3:2927501..2930000	NC_007087.3	2927501	2930000	+	2500	57	353.50	157	118.50	394	118.50	171.00	308.50	416.50
NC_007087.3:2930001..2932500	NC_007087.3	2930001	2932500	+	2500	81	160.50	60.50	2050.50	500	272.50	644.50	652.50	465.50
NC_007087.3:2932501..2935000	NC_007087.3	2932501	2935000	+	2500	133.50	2193.33	729.76	578	4594.65	2398.00	1086.50	2557.09	3918.85
NC_007087.3:2935001..2937500	NC_007087.3	2935001	2937500	+	2500	173.50	4277.85	1290.50	143.00	8381.51	4240.50	666.67	3417.75	6827
NC_007087.3:2937501..2940000	NC_007087.3	2937501	2940000	+	2500	57.17	685	280.67	119	1385.50	436	182.67	661	1220
NC_007087.3:2940001..2942500	NC_007087.3	2940001	2942500	+	2500	67023.50	15180.40	37210.00	55886.28	16060.25	31313.75	28885.02	24393	11098
NC_007087.3:2942501..2945000	NC_007087.3	2942501	2945000	+	2500	45467.00	25211.50	75149.83	5663.72	2464	9844.25	29206.32	9274	16518.00
NC_007087.3:2945001..2947500	NC_007087.3	2945001	2947500	+	2500	2466.33	2102	1423	4047	1963	2914.50	2111	1517.50	1553.50
NC_007087.3:2947501..2950000	NC_007087.3	2947501	2950000	+	2500	938.50	809	435.50	1460.50	1019.50	775.50	703	489	655.50
NC_007087.3:2950001..2952500	NC_007087.3	2950001	2952500	+	2500	338.50	2687	1148	88.25	507	427.50	399.00	498.50	785.50
NC_007087.3:2952501..2955000	NC_007087.3	2952501	2955000	+	2500	754	3738.75	2101	763	863	2609	26459.00	48881.55	26025.50
NC_007087.3:2955001..2957500	NC_007087.3	2955001	2957500	+	2500	1018.17	507.75	475.00	3303.17	696.73	1008.50	2031.70	2676.52	1578.57
NC_007087.3:2957501..2960000	NC_007087.3	2957501	2960000	+	2500	113.50	87.17	86.33	162.67	87.13	45.00	143.70	400.22	145.17
NC_007087.3:2960001..2962500	NC_007087.3	2960001	2962500	+	2500	177.96	111.17	121.33	405.67	196.63	97.00	225.60	728.54	198.14
NC_007087.3:2962501..2965000	NC_007087.3	2962501	2965000	+	2500	3.06	240.26	81.05	3.05	88.88	41.19	21.63	52.47	144.39
NC_007087.3:2965001..2967500	NC_007087.3	2965001	2967500	+	2500	82	235	107.50	55	94	62	62	97.50	136.50
NC_007087.3:2967501..2970000	NC_007087.3	2967501	2970000	+	2500	369.50	431.50	233	207	178	80	332	340.50	357
NC_007087.3:2970001..2972500	NC_007087.3	2970001	2972500	+	2500	210	1379.50	665.50	202	1579.50	466	694.50	1044.50	1428
NC_007087.3:2972501..2975000	NC_007087.3	2972501	2975000	+	2500	664.50	1318	817	2650	1848.50	662	1494.50	2023.50	1652.50
NC_007087.3:2975001..2977500	NC_007087.3	2975001	2977500	+	2500	791.50	556.50	868	1310	405	150	971	1375	574.50
NC_007087.3:2977501..2980000	NC_007087.3	2977501	2980000	+	2500	307.50	1870	955.50	581.50	4800.50	4615	1362.50	3173	4466.50
NC_007087.3:2980001..2982500	NC_007087.3	2980001	2982500	+	2500	10172	5453	6926	5769.50	2391	1839	3948.62	4543.50	3763
NC_007087.3:2982501..2985000	NC_007087.3	2982501	2985000	+	2500	219.50	310	300.50	90	300.50	135	114.38	316.50	505
NC_007087.3:2985001..2987500	NC_007087.3	2985001	2987500	+	2500	124	300.50	105	683	622	693.50	424	498.50	758.50
NC_007087.3:2987501..2990000	NC_007087.3	2987501	2990000	+	2500	14971.60	5475	10267.50	13232.75	2336.50	1900.50	5413.25	4764.75	3850.50
NC_007087.3:2990001..2992500	NC_007087.3	2990001	2992500	+	2500	7884.40	22910	35264.50	11070.25	24291	41529	16057.25	31399.75	26712.50
NC_007087.3:2992501..2995000	NC_007087.3	2992501	2995000	+	2500	227.50	4520.50	8687	1930.50	5965.50	5115.50	3304.75	8736	6142.00
NC_007087.3:2995001..2997500	NC_007087.3	2995001	2997500	+	2500	121	86.50	93	2362	1033	405	1477	1035.50	976
NC_007087.3:2997501..3000000	NC_007087.3	2997501	3000000	+	2500	760	352	527	5614.25	2089.50	642	2462.50	1949	1388.50
NC_007087.3:3000001..3002500	NC_007087.3	3000001	3002500	+	2500	1374	743.50	440	721.25	428	148	571	490.50	368.50
NC_007087.3:3002501..3005000	NC_007087.3	3002501	3005000	+	2500	2	12	8.50	75	381	239.25	250.50	449.17	519
NC_007087.3:3005001..3007500	NC_007087.3	3005001	3007500	+	2500	22.50	40	25.50	246.50	517.50	513.25	543	812.50	832
NC_007087.3:3007501..3010000	NC_007087.3	3007501	3010000	+	2500	318.50	153.50	58	417.50	164	137	552.50	314	617.50
NC_007087.3:3010001..3012500	NC_007087.3	3010001	3012500	+	2500	45	57.50	28	5.00	21.50	17	75.50	237.50	131.50
NC_007087.3:3012501..3015000	NC_007087.3	3012501	3015000	+	2500	3473	2137.25	2112	1905	326.50	243	2719.50	3133.50	1297
NC_007087.3:3015001..3017500	NC_007087.3	3015001	3017500	+	2500	91.50	110.75	115.50	21430.50	5648	1335	5564.25	3564	2977
NC_007087.3:3017501..3020000	NC_007087.3	3017501	3020000	+	2500	1509.50	1444.50	1552	1132.00	618	404.25	837.75	1094	816.50
NC_007087.3:3020001..3022500	NC_007087.3	3020001	3022500	+	2500	609	7416	2826.50	1720.50	19352.00	12753	2928	7810.00	13862.75
NC_007087.3:3022501..3025000	NC_007087.3	3022501	3025000	+	2500	16	2933.21	753.83	37	6373.85	4196.00	546	1971.42	5153.62
NC_007087.3:3025001..3027500	NC_007087.3	3025001	3027500	+	2500	23	517.79	157	32	1069.90	712	100.50	379	916.87
NC_007087.3:3027501..3030000	NC_007087.3	3027501	3030000	+	2500	262	132	123.50	69	70.50	27.50	236	231.50	201
NC_007087.3:3030001..3032500	NC_007087.3	3030001	3032500	+	2500	36.50	155.25	87.50	11.25	71.50	84	190	891.92	485
NC_007087.3:3032501..3035000	NC_007087.3	3032501	3035000	+	2500	233.50	534.75	337	172.25	255	145	499.50	1339.25	750
NC_007087.3:3035001..3037500	NC_007087.3	3035001	3037500	+	2500	2537.50	8519	3656.50	1638	2554	452.50	4669.50	3001.50	3024
NC_007087.3:3037501..3040000	NC_007087.3	3037501	3040000	+	2500	519.50	2721.50	1196	241.50	672.50	91	1288.50	1044.50	984
NC_007087.3:3040001..3042500	NC_007087.3	3040001	3042500	+	2500	961.00	460	565	5203.00	1969	4181	2819	2267	3175.00
NC_007087.3:3042501..3045000	NC_007087.3	3042501	3045000	+	2500	224	1465.50	571.50	444	2186.50	1065.67	705.50	1495.50	2244.50
NC_007087.3:3045001..3047500	NC_007087.3	3045001	3047500	+	2500	8.17	698.68	166.79	24.00	864.38	331.25	53.29	283.16	813.10
NC_007087.3:3047501..3050000	NC_007087.3	3047501	3050000	+	2500	4719	5080.50	5130.50	14384	6291.50	3693.50	4857	5190	4230.50
NC_007087.3:3050001..3052500	NC_007087.3	3050001	3052500	+	2500	701	644.50	460.50	2693.50	1113	1195	776	688	587
NC_007087.3:3052501..3055000	NC_007087.3	3052501	3055000	+	2500	71	35	34.50	87	31	25.50	64.50	99.50	116.50
NC_007087.3:3055001..3057500	NC_007087.3	3055001	3057500	+	2500	389	162	153.50	2473	1513.50	288.50	1168.50	815	1149
NC_007087.3:3057501..3060000	NC_007087.3	3057501	3060000	+	2500	3694	5759	3373	6320.50	7102	6754	4513	5522	3878.25
NC_007087.3:3060001..3062500	NC_007087.3	3060001	3062500	+	2500	2799.50	6111.00	3940.00	3844.50	6801.50	2827	4727.00	6238.50	4877.75
NC_007087.3:3062501..3065000	NC_007087.3	3062501	3065000	+	2500	2241.50	1128.50	1111	4501	2680.50	2417.50	1365.50	1520	1502
NC_007087.3:3065001..3067500	NC_007087.3	3065001	3067500	+	2500	1286.20	4076.67	2292.05	1007.50	791.28	204.90	748.17	583.97	1162.51
NC_007087.3:3067501..3070000	NC_007087.3	3067501	3070000	+	2500	98	289	91	97	26.50	10	43.50	33	45
NC_007087.3:3070001..3072500	NC_007087.3	3070001	3072500	+	2500	1893.67	1632	955	7690.00	5469	6825	4473.50	5671	3566.50
NC_007087.3:3072501..3075000	NC_007087.3	3072501	3075000	+	2500	1742.83	766	1036.00	594	130	59.50	729	676.50	552
NC_007087.3:3075001..3077500	NC_007087.3	3075001	3077500	+	2500	2558	2598.50	1568.50	3532.50	851	281.50	2649.50	2089.50	1534.50
NC_007087.3:3077501..3080000	NC_007087.3	3077501	3080000	+	2500	2510.50	2621.50	2171.50	2352.50	2195.50	3329.50	2420	2908.50	2299.50
NC_007087.3:3080001..3082500	NC_007087.3	3080001	3082500	+	2500	585	1465	767	387	733.50	415	854.50	1377	1220.50
NC_007087.3:3082501..3085000	NC_007087.3	3082501	3085000	+	2500	1372.50	1129.50	1281	3583.50	3519	1405	2765.50	4918	2388.50
NC_007087.3:3085001..3087500	NC_007087.3	3085001	3087500	+	2500	296.50	240.00	318.50	1126.50	1167.50	438.25	767.50	1512.50	662.50
NC_007087.3:3087501..3090000	NC_007087.3	3087501	3090000	+	2500	901.00	1687	981	4086.50	7040	10906.75	2493.25	4710	2716
NC_007087.3:3090001..3092500	NC_007087.3	3090001	3092500	+	2500	531	245	542.50	174.50	89	70.50	154.50	127	82
NC_007087.3:3092501..3095000	NC_007087.3	3092501	3095000	+	2500	28	4	15	832	392	128	218.25	114	98
NC_007087.3:3095001..3097500	NC_007087.3	3095001	3097500	+	2500	2081.50	718.50	1127.50	19800.00	4199	1242	1786.50	1898.25	1421.50
NC_007087.3:3097501..3100000	NC_007087.3	3097501	3100000	+	2500	364.50	209	272.50	71	62	54	201.50	78.50	124.50
NC_007087.3:3100001..3102500	NC_007087.3	3100001	3102500	+	2500	0	53	10	0	0	0	0	11.25	6
NC_007087.3:3102501..3105000	NC_007087.3	3102501	3105000	+	2500	6	123	17	0	2	0	1	23	35
NC_007087.3:3105001..3107500	NC_007087.3	3105001	3107500	+	2500	14.50	310	82.20	6	1	3	19	135	63
NC_007087.3:3107501..3110000	NC_007087.3	3107501	3110000	+	2500	27.50	148.50	27	522	117	94.50	266.50	487.50	298.50
NC_007087.3:3110001..3112500	NC_007087.3	3110001	3112500	+	2500	2473	1182	1332	343.00	77	154.50	1312.25	1169.50	819.50
NC_007087.3:3112501..3115000	NC_007087.3	3112501	3115000	+	2500	4	12	6	0	0	2	16	24	16
NC_007087.3:3115001..3117500	NC_007087.3	3115001	3117500	+	2500	16.50	20	21.50	4.50	7	2.50	13.50	2	9.50
NC_007087.3:3117501..3120000	NC_007087.3	3117501	3120000	+	2500	194.50	888.50	469	1204.50	2272	2606.50	1027	1954.50	1970.50
NC_007087.3:3120001..3122500	NC_007087.3	3120001	3122500	+	2500	69	1822	601	729	4844	5553	1342.50	3662.50	4313.25
NC_007087.3:3122501..3125000	NC_007087.3	3122501	3125000	+	2500	4	589.50	239	44	1342	678.50	195	834.50	1282.50
NC_007087.3:3125001..3127500	NC_007087.3	3125001	3127500	+	2500	6	376	105.50	14	726.50	180.50	90	428.50	657.25
NC_007087.3:3127501..3130000	NC_007087.3	3127501	3130000	+	2500	1	138.50	62.50	16	261	125.50	41.50	150.50	220
NC_007087.3:3130001..3132500	NC_007087.3	3130001	3132500	+	2500	203	552.72	379.75	142	284.92	95.56	240.50	203.92	352.57
NC_007087.3:3132501..3135000	NC_007087.3	3132501	3135000	+	2500	953	1640	1034.50	1293.50	722.17	668.50	828	435.50	868.50
NC_007087.3:3135001..3137500	NC_007087.3	3135001	3137500	+	2500	4	252.25	50	39	415	724.75	101.25	348.50	560.50
NC_007087.3:3137501..3140000	NC_007087.3	3137501	3140000	+	2500	14	3614.83	1000.68	102.90	7512.83	7258.25	1377.62	5188.92	9031.62
NC_007087.3:3140001..3142500	NC_007087.3	3140001	3142500	+	2500	619	2944.00	1251.50	3089	9902.50	8213.50	3492.50	7872.75	9538.50
NC_007087.3:3142501..3145000	NC_007087.3	3142501	3145000	+	2500	128	349.50	213	553	451.50	113.25	282.50	357	449
NC_007087.3:3145001..3147500	NC_007087.3	3145001	3147500	+	2500	674.50	3866.25	2816.12	1623.50	5059.00	8853.58	4562.25	4233.15	7227.50
NC_007087.3:3147501..3150000	NC_007087.3	3147501	3150000	+	2500	3538.50	3201.75	3118.85	1237.17	3286.67	6656.17	3850.33	4517.75	5082.83
NC_007087.3:3150001..3152500	NC_007087.3	3150001	3152500	+	2500	17.50	44.50	38.87	20512.83	8621	7854	3972.42	1578.50	2828.00
NC_007087.3:3152501..3155000	NC_007087.3	3152501	3155000	+	2500	99	60	52	24	18	2	62	88	78.50
NC_007087.3:3155001..3157500	NC_007087.3	3155001	3157500	+	2500	190	498.50	636	3545.50	2763	3489.50	1654.50	2207.50	1726
NC_007087.3:3157501..3160000	NC_007087.3	3157501	3160000	+	2500	896.50	3909	4216	340	1387	3757.50	2300	3342.50	4042.50
NC_007087.3:3160001..3162500	NC_007087.3	3160001	3162500	+	2500	6024.50	2537.50	2616	202	55	22	872.50	344	377
NC_007087.3:3162501..3165000	NC_007087.3	3162501	3165000	+	2500	284.50	503	323	248	96	117	627.50	546.50	556
NC_007087.3:3165001..3167500	NC_007087.3	3165001	3167500	+	2500	12	20	48	539.33	3713	23910	3994	13848.00	4913
NC_007087.3:3167501..3170000	NC_007087.3	3167501	3170000	+	2500	10	5	39	474.17	3114	17186	3546	12707.50	4232
NC_007087.3:3170001..3172500	NC_007087.3	3170001	3172500	+	2500	86	832.50	390.70	29	566.25	467	257.90	629	894.00
NC_007087.3:3172501..3175000	NC_007087.3	3172501	3175000	+	2500	364	1631.50	718.50	491	1092	590	686	1253	1709
NC_007087.3:3175001..3177500	NC_007087.3	3175001	3177500	+	2500	44	360.50	174	332	2574.25	1812	146	969	1146.50
NC_007087.3:3177501..3180000	NC_007087.3	3177501	3180000	+	2500	0	410.50	105	93	3323.00	2132.70	195.50	1082	2099.40
NC_007087.3:3180001..3182500	NC_007087.3	3180001	3182500	+	2500	41.50	349	89.12	632	3580.50	3176.30	312.50	1377	1786.60
NC_007087.3:3182501..3185000	NC_007087.3	3182501	3185000	+	2500	2192.00	7512.50	4941.50	1901	3533.50	1186.92	1734	2937.75	2986.50
NC_007087.3:3185001..3187500	NC_007087.3	3185001	3187500	+	2500	4085.50	9623.50	8413.88	1768.25	2854.00	1984.92	1639	2774.50	2893.67
NC_007087.3:3187501..3190000	NC_007087.3	3187501	3190000	+	2500	5050.67	8095.33	8494.17	2534.08	2016.83	1309.00	1373.67	2318.08	2081.00
NC_007087.3:3190001..3192500	NC_007087.3	3190001	3192500	+	2500	19	111	63	8	176.50	46.50	41	196.50	223.50
NC_007087.3:3192501..3195000	NC_007087.3	3192501	3195000	+	2500	100.00	572.50	258.00	313.50	1357.00	735.50	390.50	1077.00	1247.50
NC_007087.3:3195001..3197500	NC_007087.3	3195001	3197500	+	2500	78	215.50	181	291.50	345.50	38.50	137.50	346	346
NC_007087.3:3197501..3200000	NC_007087.3	3197501	3200000	+	2500	137.00	622.00	376.00	169.50	384.50	208.00	267.50	504.50	520.00
NC_007087.3:3200001..3202500	NC_007087.3	3200001	3202500	+	2500	1461	1385.50	1079	8873.75	4520.50	3411.00	24950.50	27818	28793
NC_007087.3:3202501..3205000	NC_007087.3	3202501	3205000	+	2500	6148.00	4253.50	4464	16253.75	7370.50	5711	6597.50	9264	6761.50
NC_007087.3:3205001..3207500	NC_007087.3	3205001	3207500	+	2500	4978.50	4204.50	4822.00	1565.00	843.50	438.50	1512.50	2791.50	2049
NC_007087.3:3207501..3210000	NC_007087.3	3207501	3210000	+	2500	92.50	462.50	165.50	19	174.50	349	221.50	646.50	588.50
NC_007087.3:3210001..3212500	NC_007087.3	3210001	3212500	+	2500	291.67	5705	3167.10	147.82	571.85	1748.87	2400.44	1949.90	5340.32
NC_007087.3:3212501..3215000	NC_007087.3	3212501	3215000	+	2500	128	172.50	170	84	74.50	84	140.25	108.50	136
NC_007087.3:3215001..3217500	NC_007087.3	3215001	3217500	+	2500	1054.50	1155.50	751	2922	2031.50	941.50	1506	1695	1714.50
NC_007087.3:3217501..3220000	NC_007087.3	3217501	3220000	+	2500	817.53	386.90	593.60	27194.11	5555.60	2626.70	2426.40	2566.00	1889.20
NC_007087.3:3220001..3222500	NC_007087.3	3220001	3222500	+	2500	3.45	14.54	4.55	2.06	2	0.57	4.17	5.53	14.10
NC_007087.3:3222501..3225000	NC_007087.3	3222501	3225000	+	2500	214.50	338.50	357	238.33	419.50	488	397	348	610.50
NC_007087.3:3225001..3227500	NC_007087.3	3225001	3227500	+	2500	382.50	447.50	417.50	2110.50	1044	916	435	404.50	516
NC_007087.3:3227501..3230000	NC_007087.3	3227501	3230000	+	2500	331	414	351.50	968.50	1166.50	556	388	373.50	684.50
NC_007087.3:3230001..3232500	NC_007087.3	3230001	3232500	+	2500	1922	1068	1187	2319	602	1382	1126	823	746
NC_007087.3:3232501..3235000	NC_007087.3	3232501	3235000	+	2500	2	6	0	0	0	0	0	0	0
NC_007087.3:3235001..3237500	NC_007087.3	3235001	3237500	+	2500	0	0	0	0	0	0	2	0	2
NC_007087.3:3237501..3240000	NC_007087.3	3237501	3240000	+	2500	1	34	8	4	66.50	7.50	8.50	40	66
NC_007087.3:3240001..3242500	NC_007087.3	3240001	3242500	+	2500	138	2053.50	604.50	159	3663.50	590.50	900.50	2096	2884.50
NC_007087.3:3242501..3245000	NC_007087.3	3242501	3245000	+	2500	353	1207.50	509.50	4105	8824.50	15642	2464	5558	4740.50
NC_007087.3:3245001..3247500	NC_007087.3	3245001	3247500	+	2500	1	25.50	6	4803.50	12836.50	39616	3504	9572.25	5671
