Contig	Start	Stop	Illumina	Nanopore	mRNA
contig_57_np1212	4735001	4737500	433.4216	173.1992	117.1408
contig_57_np1212	4737501	4740000	422.2212	166.2692	2.8476
contig_57_np1212	4740001	4742500	399.8272	175.0604	276.9144
contig_57_np1212	4742501	4745000	379.5788	183.736	832.152
contig_57_np1212	4745001	4747500	489.0192	183.9776	299.8892
contig_57_np1212	4747501	4750000	411.9976	177.4552	98.6732
contig_57_np1212	4750001	4752500	408.1	190.478	1323.6792
contig_57_np1212	4752501	4755000	431.5328	181.5016	536.9936
contig_57_np1212	4755001	4757500	439.6712	186.3516	868.2468
contig_57_np1212	4757501	4760000	409.81	181.294	65.6556
contig_57_np1212	4760001	4762500	455.794	174.2044	1609.064
contig_57_np1212	4762501	4765000	417.3376	181.532	843.618
contig_57_np1212	4765001	4767500	432.4532	181.1052	881.2856
contig_57_np1212	4767501	4770000	497.762	178.5584	6.7888
contig_57_np1212	4770001	4772500	418.282	189.716	0.3628
contig_57_np1212	4772501	4775000	508.412	182.312	85.6944
contig_57_np1212	4775001	4777500	433.2	176.292	842.7036
contig_57_np1212	4777501	4780000	395.1712	187.2252	275.8
contig_57_np1212	4780001	4782500	417.576	185.2292	7947.694
contig_57_np1212	4782501	4785000	428.6792	177.9872	320.932
contig_57_np1212	4785001	4787500	417.3712	169.2368	65.458
contig_57_np1212	4787501	4790000	469.79	171.1792	19.0144
contig_57_np1212	4790001	4792500	469.49	178.2812	21.9344
contig_57_np1212	4792501	4795000	450.1128	188.978	534.3128
contig_57_np1212	4795001	4797500	450.912	177.6484	145.3892
contig_57_np1212	4797501	4800000	437.0772	161.6972	135.6344
contig_57_np1212	4800001	4802500	420.3304	157.2204	18556.8824
contig_57_np1212	4802501	4805000	444.9296	168.0976	2271.5432
contig_57_np1212	4805001	4807500	404.532	185.3464	221.8084
contig_57_np1212	4807501	4810000	408.714	184.2188	609.64
contig_57_np1212	4810001	4812500	447.6952	190.304	46.4948
contig_57_np1212	4812501	4815000	431.422	188.0412	1247.3172
contig_57_np1212	4815001	4817500	430.7112	203.4808	742.9196
contig_57_np1212	4817501	4820000	416.7276	191.0824	1099.3508
contig_57_np1212	4820001	4822500	362.6328	180.7344	1515.8552
contig_57_np1212	4822501	4825000	344.5288	192.9672	615.102
contig_57_np1212	4825001	4827500	317.1956	178.6748	177.0044
contig_57_np1212	4827501	4830000	326.5	165.8716	96.6508
contig_57_np1212	4830001	4832500	388.9124	155.4368	204.926
contig_57_np1212	4832501	4835000	368.3428	161.1984	509.8396
contig_57_np1212	4835001	4837500	424.5404	161.1724	291.0268
contig_57_np1212	4837501	4840000	340.2052	166.772	539.4652
contig_57_np1212	4840001	4842500	386.412	174.1008	661.9404
contig_57_np1212	4842501	4845000	420.1728	174.5204	423.704
contig_57_np1212	4845001	4847500	372.8452	190.666	73.6588
contig_57_np1212	4847501	4850000	425.5028	188.0408	388.986
contig_57_np1212	4850001	4852500	420.4628	173.628	165.8216
contig_57_np1212	4852501	4855000	409.0656	180.9996	1297.5412
contig_57_np1212	4855001	4857500	399.6984	191.1628	563.8384
contig_57_np1212	4857501	4860000	435.3928	190.8828	681.5292
contig_57_np1212	4860001	4862500	426.4184	189.4244	548.3228
contig_57_np1212	4862501	4865000	352.7632	177.6576	297.0136
contig_57_np1212	4865001	4867500	391.8468	162.5332	986.7256
contig_57_np1212	4867501	4870000	399.8336	162.3376	362.2228
contig_57_np1212	4870001	4872500	408.0156	164.0164	473.4264
contig_57_np1212	4872501	4875000	427.934	146.488	215.1084
contig_57_np1212	4875001	4877500	432.586	138.0852	69.0292
contig_57_np1212	4877501	4880000	401.324	144.2696	39.2464
contig_57_np1212	4880001	4882500	453.5124	139.9972	109.264
contig_57_np1212	4882501	4885000	397.3524	151.5592	0.0604
contig_57_np1212	4885001	4887500	394.7576	150.304	0.1208
contig_57_np1212	4887501	4890000	407.0932	128.9588	1.1596
contig_57_np1212	4890001	4892500	422.02	118.9708	0.3112
contig_57_np1212	4892501	4895000	480.784	112.2632	0.2908
contig_57_np1212	4895001	4897500	430.7912	120.2188	1.3508
contig_57_np1212	4897501	4900000	449.4644	112.2276	2.2256
contig_57_np1212	4900001	4902500	411.8148	119.8204	2.6684
contig_57_np1212	4902501	4905000	391.56	121.3508	4.46
contig_57_np1212	4905001	4907500	434.5436	119.036	0.3624
contig_57_np1212	4907501	4910000	473.4776	118.1604	0.7344
contig_57_np1212	4910001	4912500	402.7316	109.9096	0.0
contig_57_np1212	4912501	4915000	402.5404	110.1488	0.0696
contig_57_np1212	4915001	4917500	519.5528	109.7796	0.1192
contig_57_np1212	4917501	4920000	373.7484	108.7652	0.0484
contig_57_np1212	4920001	4922500	408.0204	117.53	0.0
contig_57_np1212	4922501	4925000	454.86	126.1592	1.1228
contig_57_np1212	4925001	4927500	355.9036	139.3132	0.194
contig_57_np1212	4927501	4930000	369.9644	139.2588	0.5516
contig_57_np1212	4930001	4932500	431.3624	145.0724	1.7084
contig_57_np1212	4932501	4935000	434.7092	132.1004	6.3748
contig_57_np1212	4935001	4937500	432.842	122.9428	2.7156
contig_57_np1212	4937501	4940000	436.778	112.7132	2.5628
contig_57_np1212	4940001	4942500	431.8832	110.1024	0.0464
contig_57_np1212	4942501	4945000	416.3172	111.5188	0.2088
contig_57_np1212	4945001	4947500	431.8932	106.7448	1.8612
contig_57_np1212	4947501	4950000	411.0416	104.196	0.0
contig_57_np1212	4950001	4952500	385.8032	101.1092	0.0
contig_57_np1212	4952501	4955000	417.9012	105.3788	0.3112
contig_57_np1212	4955001	4957500	409.8736	111.5192	2.0356
contig_57_np1212	4957501	4960000	450.6212	116.346	5.568
contig_57_np1212	4960001	4962500	457.586	112.8672	3.7964
contig_57_np1212	4962501	4965000	424.0356	110.2356	3.52
contig_57_np1212	4965001	4967500	413.3348	114.4216	8.0396
contig_57_np1212	4967501	4970000	407.8148	114.9704	8.1808
contig_57_np1212	4970001	4972500	430.0844	106.362	0.2104
contig_57_np1212	4972501	4975000	473.2684	111.042	0.1048
contig_57_np1212	4975001	4977500	453.9352	130.0516	0.0
contig_57_np1212	4977501	4980000	419.42	131.2272	0.0688
contig_57_np1212	4980001	4982500	349.5804	132.0784	0.3744
contig_57_np1212	4982501	4985000	372.6376	137.0384	1.9668
contig_57_np1212	4985001	4987500	466.768	140.0968	0.5452
contig_57_np1212	4987501	4990000	426.98	143.6916	3.754
contig_57_np1212	4990001	4992500	428.278	136.846	5.0672
contig_57_np1212	4992501	4995000	402.3064	136.6708	0.1208
contig_57_np1212	4995001	4997500	385.1412	132.3404	0.2416
contig_57_np1212	4997501	5000000	410.6724	124.2156	1.4148
contig_57_np1212	5000001	5002500	422.5208	117.8736	1.6728
contig_57_np1212	5002501	5005000	487.9176	108.5648	2.1052
contig_57_np1212	5005001	5007500	468.7536	103.3628	0.3808
contig_57_np1212	5007501	5010000	428.3208	97.3436	0.9044
contig_57_np1212	5010001	5012500	434.7532	101.5512	0.0
contig_57_np1212	5012501	5015000	418.1376	106.0408	5.6252
contig_57_np1212	5015001	5017500	431.3256	108.6136	1.5656
contig_57_np1212	5017501	5020000	441.0708	111.3204	4.1188
contig_57_np1212	5020001	5022500	429.482	112.9432	8.8596
contig_57_np1212	5022501	5025000	430.1936	116.5336	1.798
contig_57_np1212	5025001	5027500	446.8976	115.28	0.1528
contig_57_np1212	5027501	5030000	371.1352	112.2	0.2224
contig_57_np1212	5030001	5032500	475.4964	107.5572	3.75
contig_57_np1212	5032501	5035000	371.0768	114.722	3.1644
contig_57_np1212	5035001	5037500	414.4152	119.6736	1.812
contig_57_np1212	5037501	5040000	436.3548	125.7004	2.2772
contig_57_np1212	5040001	5042500	456.1616	125.4396	2.4652
contig_57_np1212	5042501	5045000	421.8848	122.3552	6.2296
contig_57_np1212	5045001	5047500	423.4352	123.8308	0.7888
contig_57_np1212	5047501	5050000	427.5156	119.1844	2.3892
contig_57_np1212	5050001	5052500	461.0524	124.0444	2.3976
contig_57_np1212	5052501	5055000	432.1592	123.4516	0.4712
contig_57_np1212	5055001	5057500	372.5004	128.6988	0.0992
contig_57_np1212	5057501	5060000	432.3664	134.3724	63.2808
contig_57_np1212	5060001	5062500	422.656	131.5708	43.1544
contig_57_np1212	5062501	5065000	416.5464	124.9332	0.0
contig_57_np1212	5065001	5067500	408.6112	124.7236	20.818
contig_57_np1212	5067501	5070000	460.0932	118.484	1.8164
contig_57_np1212	5070001	5072500	418.0996	115.608	13.7988
contig_57_np1212	5072501	5075000	436.8484	111.674	0.2296
contig_57_np1212	5075001	5077500	952.2096	770.7076	6.324
contig_57_np1212	5077501	5080000	689.702	117.468	0.0
contig_57_np1212	5080001	5080277	597.5306859205776	110.37906137184116	0.0
contig_29_np1212	1	2500	843.5108	135.3	0.238
contig_29_np1212	2501	5000	595.3708	109.1872	2.0244
contig_29_np1212	5001	7500	417.2164	104.8784	2.4392
contig_29_np1212	7501	10000	438.3508	98.7192	0.0
contig_29_np1212	10001	12500	454.8928	101.4608	2.05
contig_29_np1212	12501	15000	418.7472	110.6732	1.3776
contig_29_np1212	15001	17500	400.2572	106.9796	0.1208
contig_29_np1212	17501	20000	464.8924	110.652	0.0
contig_29_np1212	20001	22500	424.7592	117.5304	137.0572
contig_29_np1212	22501	25000	454.5472	116.4072	0.68
contig_29_np1212	25001	27500	430.1076	113.5984	2.0448
contig_29_np1212	27501	30000	415.2692	112.614	6.6444
contig_29_np1212	30001	32500	454.9068	105.6204	3.0612
contig_29_np1212	32501	35000	440.5996	95.0696	1.0264
contig_29_np1212	35001	37500	371.8392	95.3184	0.3592
contig_29_np1212	37501	40000	417.3688	98.636	1.3028
contig_29_np1212	40001	42500	429.8936	102.6944	5.1432
contig_29_np1212	42501	45000	418.0268	96.6896	1.26
contig_29_np1212	45001	47500	414.8956	93.738	0.3936
contig_29_np1212	47501	50000	435.6524	93.22	2.146
contig_29_np1212	50001	52500	469.2916	105.7992	0.6872
contig_29_np1212	52501	55000	415.0368	98.1312	1.5868
contig_29_np1212	55001	57500	390.7176	102.5524	0.0
contig_29_np1212	57501	60000	431.7972	104.054	1.7104
contig_29_np1212	60001	62500	395.6712	98.9584	6.6716
contig_29_np1212	62501	65000	465.4148	103.208	1.448
contig_29_np1212	65001	67500	437.0784	109.4656	0.56
contig_29_np1212	67501	70000	481.1436	118.7412	0.0
contig_29_np1212	70001	72500	445.4128	127.48	4.446
contig_29_np1212	72501	75000	417.7372	117.8304	4.9924
contig_29_np1212	75001	77500	432.3132	115.4772	3.182
contig_29_np1212	77501	80000	401.994	122.9132	0.036
contig_29_np1212	80001	82500	425.4524	128.1792	1.9432
contig_29_np1212	82501	85000	429.532	126.7448	4.234
contig_29_np1212	85001	87500	412.8556	132.2076	2.5548
contig_29_np1212	87501	90000	417.2268	129.9616	1.0592
contig_29_np1212	90001	92500	388.3212	138.0552	0.0352
contig_29_np1212	92501	95000	441.9632	128.642	0.0
contig_29_np1212	95001	97500	408.5304	138.1536	0.2952
contig_29_np1212	97501	100000	439.6896	143.9456	0.5308
contig_29_np1212	100001	102500	380.4484	147.9724	0.2624
contig_29_np1212	102501	105000	418.2704	144.6656	1.416
contig_29_np1212	105001	107500	420.9648	128.854	1.6268
contig_29_np1212	107501	110000	427.854	131.3688	0.9556
contig_29_np1212	110001	112500	465.7168	126.9384	0.3188
contig_29_np1212	112501	115000	436.9564	125.4612	0.0
contig_29_np1212	115001	117500	440.018	124.7156	0.0588
contig_29_np1212	117501	120000	478.82	112.298	0.1072
contig_29_np1212	120001	122500	451.0896	104.4644	0.1864
contig_29_np1212	122501	125000	369.342	98.13	0.6036
contig_29_np1212	125001	127500	442.3876	94.924	1.698
contig_29_np1212	127501	130000	444.1572	88.074	2.094
contig_29_np1212	130001	132500	450.2732	88.3632	18.826
contig_29_np1212	132501	135000	429.11	84.6824	32.0148
contig_29_np1212	135001	137500	408.4808	99.0684	1.2572
contig_29_np1212	137501	140000	433.3864	101.9652	0.912
contig_29_np1212	140001	142500	467.1032	108.9116	3.508
contig_29_np1212	142501	145000	441.1588	99.6748	2.0136
contig_29_np1212	145001	147500	480.5376	104.7248	4.7136
contig_29_np1212	147501	150000	396.0024	105.3028	1.25
contig_29_np1212	150001	152500	431.866	114.0736	3.308
contig_29_np1212	152501	155000	430.3052	119.8972	0.1208
contig_29_np1212	155001	157500	440.6064	133.7516	0.0
contig_29_np1212	157501	160000	358.8352	134.4576	0.4748
contig_29_np1212	160001	162500	383.2864	133.082	6.0552
contig_29_np1212	162501	165000	413.3764	121.5796	0.2344
contig_29_np1212	165001	167500	404.9036	127.8724	0.1236
contig_29_np1212	167501	170000	403.5908	121.1032	0.2252
contig_29_np1212	170001	172500	451.9548	117.9952	2.7196
contig_29_np1212	172501	175000	458.8844	128.4176	17.1372
contig_29_np1212	175001	177500	397.0072	133.6772	140.0436
contig_29_np1212	177501	180000	424.7768	140.3396	11.9316
contig_29_np1212	180001	182500	329.6388	150.2744	1203.416
contig_29_np1212	182501	185000	414.4664	153.1768	691.6736
contig_29_np1212	185001	187500	423.2676	154.7684	1458.2272
contig_29_np1212	187501	190000	410.0744	164.8856	377.9668
contig_29_np1212	190001	192500	444.274	162.2568	533.6284
contig_29_np1212	192501	195000	466.8852	158.6316	246.0024
contig_29_np1212	195001	197500	417.7896	153.1092	582.96
contig_29_np1212	197501	200000	434.0564	151.2276	917.0572
contig_29_np1212	200001	202500	434.7912	131.9636	582.8272
contig_29_np1212	202501	205000	400.0028	117.2584	104.8568
contig_29_np1212	205001	207500	437.4468	147.792	219.0252
contig_29_np1212	207501	210000	412.8452	154.6492	9015.7068
contig_29_np1212	210001	212500	359.6788	163.6008	15799.6676
contig_29_np1212	212501	215000	337.2928	177.034	79.2908
contig_29_np1212	215001	217500	374.2524	161.6964	175.4532
contig_29_np1212	217501	220000	324.9616	151.8428	3600.4952
contig_29_np1212	220001	222500	391.688	153.856	2360.7044
contig_29_np1212	222501	225000	422.5656	151.3044	12552.1956
contig_29_np1212	225001	227500	364.0116	130.036	4645.5708
contig_29_np1212	227501	230000	457.5756	99.0468	426.3732
contig_29_np1212	230001	232500	452.9104	111.1868	93.3024
contig_29_np1212	232501	235000	401.6012	123.512	1382.9988
contig_29_np1212	235001	237500	409.2476	128.2004	3582.148
contig_29_np1212	237501	240000	292.3612	160.8568	167.0928
contig_29_np1212	240001	242500	428.9792	163.534	460.2068
contig_29_np1212	242501	245000	406.2196	152.4324	134.444
contig_29_np1212	245001	247500	442.886	152.2724	177.854
contig_29_np1212	247501	250000	393.9064	159.0864	0.1692
contig_29_np1212	250001	252500	389.8788	163.1212	0.174
contig_29_np1212	252501	255000	431.6604	179.1108	345.674
contig_29_np1212	255001	257500	453.6528	179.5916	125.9284
contig_29_np1212	257501	260000	409.074	182.0964	253.232
contig_29_np1212	260001	262500	387.2204	176.652	255.3496
contig_29_np1212	262501	265000	413.9768	191.8012	1035.8548
contig_29_np1212	265001	267500	404.0264	175.5116	881.0004
contig_29_np1212	267501	270000	355.6308	175.7816	936.2
contig_29_np1212	270001	272500	414.246	154.8528	702.7
contig_29_np1212	272501	275000	450.4364	128.314	483.134
contig_29_np1212	275001	277500	432.2976	126.5512	109.2724
contig_29_np1212	277501	280000	374.0476	133.3152	2114.4408
contig_29_np1212	280001	282500	450.9988	131.95	864.014
contig_29_np1212	282501	285000	455.4932	143.1356	55.3988
contig_29_np1212	285001	287500	412.2376	152.3168	3792.7356
contig_29_np1212	287501	290000	441.58	158.992	962.9936
contig_29_np1212	290001	292500	403.2324	173.3988	1008.994
contig_29_np1212	292501	295000	387.9056	175.7876	672.1436
contig_29_np1212	295001	297500	398.6872	167.076	2062.65
contig_29_np1212	297501	300000	415.032	150.5052	9360.046
contig_29_np1212	300001	302500	422.344	155.6528	1551.808
contig_29_np1212	302501	305000	417.6052	148.2796	218.6404
contig_29_np1212	305001	307500	428.2732	156.9528	28.6304
contig_29_np1212	307501	310000	392.2036	163.9708	13.9
contig_29_np1212	310001	312500	434.5088	156.7512	550.234
contig_29_np1212	312501	315000	372.1532	149.9408	1548.3292
contig_29_np1212	315001	317500	406.0924	165.0028	2050.8104
contig_29_np1212	317501	320000	431.7596	181.852	2311.226
contig_29_np1212	320001	322500	449.7356	183.2752	1115.8508
contig_29_np1212	322501	325000	452.9448	141.2176	2570.3208
contig_29_np1212	325001	327500	441.8368	144.9256	439.9604
contig_29_np1212	327501	330000	428.6672	152.7624	469.1148
contig_29_np1212	330001	332500	360.2716	152.166	371.2784
contig_29_np1212	332501	335000	400.9468	145.5872	262.6164
contig_29_np1212	335001	337500	393.546	141.2408	76.1
contig_29_np1212	337501	340000	443.066	141.2244	721.0896
contig_29_np1212	340001	342500	370.6972	154.3032	3156.0848
contig_29_np1212	342501	345000	448.9408	175.9248	3917.7608
contig_29_np1212	345001	347500	405.844	181.0912	3073.3244
contig_29_np1212	347501	350000	422.9776	180.0004	910.698
contig_29_np1212	350001	352500	430.136	165.1244	126.6508
contig_29_np1212	352501	355000	469.5144	166.0564	110.7592
contig_29_np1212	355001	357500	460.7972	187.2936	14.8376
contig_29_np1212	357501	360000	420.6304	192.9468	1469.2056
contig_29_np1212	360001	362500	438.0252	167.2964	193.6076
contig_29_np1212	362501	365000	399.3684	176.1408	2949.2092
contig_29_np1212	365001	367500	436.6824	173.3428	2174.986
contig_29_np1212	367501	370000	461.2196	172.1848	3238.7088
contig_29_np1212	370001	372500	428.5872	174.0756	391.3868
contig_29_np1212	372501	375000	455.8932	162.2868	2264.6236
contig_29_np1212	375001	377500	448.8796	175.958	301.524
contig_29_np1212	377501	380000	420.8052	126.4236	819.3256
contig_29_np1212	380001	382500	403.1352	134.3564	181.88
contig_29_np1212	382501	385000	432.6324	146.8896	138.0704
contig_29_np1212	385001	387500	441.7592	158.68	631.116
contig_29_np1212	387501	390000	434.0512	165.9124	2614.8808
contig_29_np1212	390001	392500	373.7608	173.048	9167.782
contig_29_np1212	392501	395000	430.4952	174.2232	120.0624
contig_29_np1212	395001	397500	372.9096	177.1236	48.0524
contig_29_np1212	397501	400000	428.912	175.806	29.3464
contig_29_np1212	400001	402500	409.3644	176.7704	3362.2852
contig_29_np1212	402501	405000	390.8144	165.0748	1242.8892
contig_29_np1212	405001	407500	468.1236	155.086	220.6112
contig_29_np1212	407501	410000	433.044	157.2916	659.26
contig_29_np1212	410001	412500	423.0316	156.9936	288.544
contig_29_np1212	412501	415000	413.3344	158.2396	1504.4996
contig_29_np1212	415001	417500	435.8536	159.7668	154.4552
contig_29_np1212	417501	420000	430.5616	168.6796	102.9216
contig_29_np1212	420001	422500	418.7348	177.0064	25.7104
contig_29_np1212	422501	425000	337.9608	162.0428	6.536
contig_29_np1212	425001	427500	395.4224	148.4664	261.2396
contig_29_np1212	427501	430000	434.28	148.7184	993.4332
contig_29_np1212	430001	432500	413.814	161.2936	235.6516
contig_29_np1212	432501	435000	411.3656	165.29	8.7084
contig_29_np1212	435001	437500	455.446	164.5956	228.7908
contig_29_np1212	437501	440000	412.5332	173.3056	320.82
contig_29_np1212	440001	442500	401.762	171.7748	642.1796
contig_29_np1212	442501	445000	453.9484	171.9832	189.0724
contig_29_np1212	445001	447500	446.6156	171.4436	980.5856
contig_29_np1212	447501	450000	408.4996	159.754	2747.4356
contig_29_np1212	450001	452500	446.6588	170.5744	1983.9348
contig_29_np1212	452501	455000	419.6716	164.0256	7374.0116
contig_29_np1212	455001	457500	433.8632	165.1076	1151.5976
contig_29_np1212	457501	460000	451.166	166.9412	2175.714
contig_29_np1212	460001	462500	439.5164	165.1492	905.752
contig_29_np1212	462501	465000	357.744	170.4344	769.408
contig_29_np1212	465001	467500	420.8628	172.396	341.3492
contig_29_np1212	467501	470000	431.7424	182.8868	1084.0084
contig_29_np1212	470001	472500	424.1128	175.7768	22.8724
contig_29_np1212	472501	475000	454.8848	154.6004	670.3328
contig_29_np1212	475001	477500	406.3976	162.2576	1728.6144
contig_29_np1212	477501	480000	461.7748	162.9372	46.8252
contig_29_np1212	480001	482500	444.888	144.142	439.4636
contig_29_np1212	482501	485000	431.2312	151.26	2428.8916
